Download: 36.66 Mbit/s
Upload: 21.70 Mbit/s
Ping: 21.074 ms
Download: 35.20 Mbit/s
Upload: 20.42 Mbit/s
Ping: 22.429 ms
Download: 35.88 Mbit/s
Upload: 17.02 Mbit/s
Ping: 21.009 ms
Download: 32.58 Mbit/s
Upload: 22.61 Mbit/s
Ping: 20.517 ms
Download: 32.26 Mbit/s
Upload: 20.84 Mbit/s
Ping: 20.839 ms
Download: 34.56 Mbit/s
Upload: 23.12 Mbit/s
Ping: 21.321 ms
Download: 34.45 Mbit/s
Upload: 22.06 Mbit/s
Ping: 21.3 ms
Download: 33.38 Mbit/s
Upload: 21.58 Mbit/s
Ping: 21.694 ms
Download: 35.21 Mbit/s
Upload: 20.82 Mbit/s
Ping: 22.073 ms
Download: 35.14 Mbit/s
Upload: 21.74 Mbit/s
Ping: 23.285 ms
Download: 33.37 Mbit/s
Upload: 23.03 Mbit/s
Ping: 20.949 ms
Download: 33.31 Mbit/s
Upload: 23.08 Mbit/s
Ping: 23.262 ms
Download: 35.67 Mbit/s
Upload: 20.35 Mbit/s
Ping: 21.234 ms
Download: 35.81 Mbit/s
Upload: 22.97 Mbit/s
Ping: 22.398 ms
Download: 34.89 Mbit/s
Upload: 23.34 Mbit/s
Ping: 23.836 ms
Download: 33.00 Mbit/s
Upload: 22.95 Mbit/s
Ping: 22.359 ms
Download: 35.75 Mbit/s
Upload: 23.14 Mbit/s
Ping: 22.247 ms
Download: 35.98 Mbit/s
Upload: 21.91 Mbit/s
Ping: 24.421 ms
Download: 35.95 Mbit/s
Upload: 22.86 Mbit/s
Ping: 20.833 ms
Download: 33.66 Mbit/s
Upload: 21.56 Mbit/s
Ping: 21.455 ms
Download: 31.58 Mbit/s
Upload: 22.71 Mbit/s
Ping: 21.536 ms
Download: 36.05 Mbit/s
Upload: 22.16 Mbit/s
Ping: 24.467 ms
Download: 34.30 Mbit/s
Upload: 22.76 Mbit/s
Ping: 21.559 ms
Download: 35.62 Mbit/s
Upload: 22.69 Mbit/s
Ping: 21.462 ms
Download: 35.13 Mbit/s
Upload: 23.13 Mbit/s
Ping: 25.646 ms
Download: 35.12 Mbit/s
Upload: 22.91 Mbit/s
Ping: 21.178 ms
Download: 35.11 Mbit/s
Upload: 22.26 Mbit/s
Ping: 21.12 ms
Download: 34.01 Mbit/s
Upload: 20.48 Mbit/s
Ping: 23.253 ms
Download: 35.90 Mbit/s
Upload: 23.00 Mbit/s
Ping: 20.882 ms
Download: 36.37 Mbit/s
Upload: 22.29 Mbit/s
Ping: 22.139 ms
Download: 34.38 Mbit/s
Upload: 22.45 Mbit/s
Ping: 23.062 ms
Download: 35.12 Mbit/s
Upload: 21.49 Mbit/s
Ping: 20.697 ms
Download: 35.90 Mbit/s
Upload: 22.76 Mbit/s
Ping: 21.062 ms
Download: 31.96 Mbit/s
Upload: 22.82 Mbit/s
Ping: 21.148 ms
Download: 34.34 Mbit/s
Upload: 22.95 Mbit/s
Ping: 24.366 ms
Download: 34.68 Mbit/s
Upload: 20.77 Mbit/s
Ping: 21.122 ms
Download: 33.10 Mbit/s
Upload: 22.24 Mbit/s
Ping: 20.721 ms
Download: 33.49 Mbit/s
Upload: 20.46 Mbit/s
Ping: 20.49 ms
Download: 34.49 Mbit/s
Upload: 1.86 Mbit/s
Ping: 21.86 ms
Download: 34.54 Mbit/s
Upload: 23.05 Mbit/s
Ping: 27.342 ms
Download: 34.27 Mbit/s
Upload: 19.10 Mbit/s
Ping: 20.578 ms
Download: 34.74 Mbit/s
Upload: 23.34 Mbit/s
Ping: 21.233 ms
Download: 35.38 Mbit/s
Upload: 22.96 Mbit/s
Ping: 24.048 ms
Download: 25.98 Mbit/s
Upload: 22.60 Mbit/s
Ping: 20.181 ms
Download: 35.56 Mbit/s
Upload: 23.19 Mbit/s
Ping: 20.645 ms
Download: 34.70 Mbit/s
Upload: 23.12 Mbit/s
Ping: 23.568 ms
Download: 34.92 Mbit/s
Upload: 23.14 Mbit/s
Ping: 23.919 ms
Download: 35.54 Mbit/s
Upload: 23.04 Mbit/s
Ping: 23.989 ms
Download: 30.14 Mbit/s
Upload: 23.11 Mbit/s
Ping: 23.0 ms
Download: 33.98 Mbit/s
Upload: 22.49 Mbit/s
Ping: 22.021 ms
Download: 24.53 Mbit/s
Upload: 19.82 Mbit/s
Ping: 22.547 ms
Download: 34.28 Mbit/s
Upload: 19.48 Mbit/s
Ping: 20.842 ms
Download: 35.36 Mbit/s
Upload: 21.40 Mbit/s
Ping: 21.935 ms
Download: 33.66 Mbit/s
Upload: 22.27 Mbit/s
Ping: 21.673 ms
Download: 22.94 Mbit/s
Upload: 22.71 Mbit/s
Ping: 20.847 ms
Download: 31.25 Mbit/s
Upload: 22.76 Mbit/s
Ping: 23.802 ms
Download: 32.89 Mbit/s
Upload: 23.31 Mbit/s
Ping: 20.406 ms
Download: 33.56 Mbit/s
Upload: 23.35 Mbit/s
Ping: 21.315 ms
Download: 33.70 Mbit/s
Upload: 20.81 Mbit/s
Ping: 21.244 ms
Download: 33.75 Mbit/s
Upload: 22.77 Mbit/s
Ping: 22.312 ms
Download: 33.98 Mbit/s
Upload: 13.51 Mbit/s
Ping: 21.225 ms
Download: 35.14 Mbit/s
Upload: 21.44 Mbit/s
Ping: 21.151 ms
Download: 32.05 Mbit/s
Upload: 23.29 Mbit/s
Ping: 22.046 ms
Download: 33.48 Mbit/s
Upload: 22.16 Mbit/s
Ping: 21.078 ms
Download: 33.48 Mbit/s
Upload: 21.62 Mbit/s
Ping: 20.493 ms
Download: 34.01 Mbit/s
Upload: 19.02 Mbit/s
Ping: 22.013 ms
Download: 35.24 Mbit/s
Upload: 19.14 Mbit/s
Ping: 21.398 ms
Download: 32.20 Mbit/s
Upload: 19.12 Mbit/s
Ping: 21.978 ms
Download: 35.43 Mbit/s
Upload: 17.76 Mbit/s
Ping: 22.054 ms
Download: 35.74 Mbit/s
Upload: 20.34 Mbit/s
Ping: 20.489 ms
Download: 35.34 Mbit/s
Upload: 19.80 Mbit/s
Ping: 21.903 ms
Download: 33.99 Mbit/s
Upload: 22.56 Mbit/s
Ping: 20.766 ms
Download: 34.46 Mbit/s
Upload: 20.58 Mbit/s
Ping: 22.636 ms
Download: 33.28 Mbit/s
Upload: 22.58 Mbit/s
Ping: 23.775 ms
Download: 34.16 Mbit/s
Upload: 22.74 Mbit/s
Ping: 22.06 ms
Download: 20.22 Mbit/s
Upload: 22.54 Mbit/s
Ping: 25.481 ms
Download: 16.07 Mbit/s
Upload: 20.28 Mbit/s
Ping: 21.915 ms
Download: 32.93 Mbit/s
Upload: 18.19 Mbit/s
Ping: 24.615 ms
Download: 33.26 Mbit/s
Upload: 22.55 Mbit/s
Ping: 20.681 ms
Download: 33.01 Mbit/s
Upload: 20.02 Mbit/s
Ping: 20.91 ms
Download: 35.13 Mbit/s
Upload: 20.93 Mbit/s
Ping: 24.495 ms
Download: 34.97 Mbit/s
Upload: 22.17 Mbit/s
Ping: 21.48 ms
Download: 32.86 Mbit/s
Upload: 17.40 Mbit/s
Ping: 20.636 ms
Download: 35.51 Mbit/s
Upload: 20.64 Mbit/s
Ping: 24.399 ms
Download: 34.05 Mbit/s
Upload: 23.16 Mbit/s
Ping: 22.633 ms
Download: 27.84 Mbit/s
Upload: 22.34 Mbit/s
Ping: 21.456 ms
Download: 33.13 Mbit/s
Upload: 21.41 Mbit/s
Ping: 23.409 ms
Download: 35.57 Mbit/s
Upload: 23.02 Mbit/s
Ping: 22.089 ms
Download: 35.73 Mbit/s
Upload: 21.46 Mbit/s
Ping: 22.751 ms
Download: 17.95 Mbit/s
Upload: 21.04 Mbit/s
Ping: 21.365 ms
Download: 34.23 Mbit/s
Upload: 7.84 Mbit/s
Ping: 20.674 ms
Download: 33.18 Mbit/s
Upload: 19.04 Mbit/s
Ping: 22.341 ms
Download: 26.40 Mbit/s
Upload: 22.24 Mbit/s
Ping: 23.954 ms
Download: 34.07 Mbit/s
Upload: 23.24 Mbit/s
Ping: 20.003 ms
Download: 35.76 Mbit/s
Upload: 22.19 Mbit/s
Ping: 25.188 ms
Download: 27.79 Mbit/s
Upload: 21.68 Mbit/s
Ping: 21.068 ms
Download: 34.14 Mbit/s
Upload: 16.68 Mbit/s
Ping: 20.825 ms
Download: 34.44 Mbit/s
Upload: 23.27 Mbit/s
Ping: 28.241 ms
Download: 33.16 Mbit/s
Upload: 19.74 Mbit/s
Ping: 21.664 ms
Download: 33.79 Mbit/s
Upload: 23.21 Mbit/s
Ping: 20.823 ms
Download: 34.08 Mbit/s
Upload: 20.69 Mbit/s
Ping: 20.895 ms
Download: 34.30 Mbit/s
Upload: 21.45 Mbit/s
Ping: 21.966 ms
Download: 35.49 Mbit/s
Upload: 16.92 Mbit/s
Ping: 22.208 ms
Download: 36.06 Mbit/s
Upload: 22.41 Mbit/s
Ping: 20.836 ms
Download: 32.54 Mbit/s
Upload: 23.34 Mbit/s
Ping: 22.456 ms
Download: 34.92 Mbit/s
Upload: 22.70 Mbit/s
Ping: 22.968 ms
Download: 34.34 Mbit/s
Upload: 20.89 Mbit/s
Ping: 22.593 ms
Download: 35.71 Mbit/s
Upload: 19.81 Mbit/s
Ping: 23.172 ms
Download: 19.09 Mbit/s
Upload: 20.46 Mbit/s
Ping: 21.534 ms
Download: 33.13 Mbit/s
Upload: 21.88 Mbit/s
Ping: 22.357 ms
Download: 33.85 Mbit/s
Upload: 22.16 Mbit/s
Ping: 23.688 ms
Download: 33.98 Mbit/s
Upload: 23.11 Mbit/s
Ping: 20.994 ms
Download: 35.95 Mbit/s
Upload: 18.78 Mbit/s
Ping: 23.29 ms
Download: 34.07 Mbit/s
Upload: 23.01 Mbit/s
Ping: 21.449 ms
Download: 34.23 Mbit/s
Upload: 21.89 Mbit/s
Ping: 22.31 ms
Download: 35.61 Mbit/s
Upload: 22.89 Mbit/s
Ping: 21.205 ms
Download: 34.38 Mbit/s
Upload: 20.36 Mbit/s
Ping: 22.394 ms
Download: 33.90 Mbit/s
Upload: 21.68 Mbit/s
Ping: 25.204 ms
Download: 34.58 Mbit/s
Upload: 21.46 Mbit/s
Ping: 24.377 ms
Download: 32.54 Mbit/s
Upload: 16.98 Mbit/s
Ping: 22.806 ms
Download: 34.32 Mbit/s
Upload: 21.54 Mbit/s
Ping: 22.452 ms
Download: 32.98 Mbit/s
Upload: 20.37 Mbit/s
Ping: 26.184 ms
Download: 30.24 Mbit/s
Upload: 18.47 Mbit/s
Ping: 24.61 ms
Download: 34.06 Mbit/s
Upload: 20.35 Mbit/s
Ping: 24.661 ms
Download: 33.38 Mbit/s
Upload: 21.70 Mbit/s
Ping: 21.794 ms
Download: 33.75 Mbit/s
Upload: 20.96 Mbit/s
Ping: 24.131 ms
Download: 31.76 Mbit/s
Upload: 17.62 Mbit/s
Ping: 21.966 ms
Download: 33.47 Mbit/s
Upload: 21.12 Mbit/s
Ping: 25.236 ms
Download: 34.19 Mbit/s
Upload: 21.60 Mbit/s
Ping: 21.248 ms
Download: 33.95 Mbit/s
Upload: 20.30 Mbit/s
Ping: 21.379 ms
Download: 33.85 Mbit/s
Upload: 20.68 Mbit/s
Ping: 21.501 ms
Download: 32.05 Mbit/s
Upload: 21.37 Mbit/s
Ping: 26.295 ms
Download: 29.91 Mbit/s
Upload: 19.57 Mbit/s
Ping: 22.307 ms
Download: 33.59 Mbit/s
Upload: 20.52 Mbit/s
Ping: 22.299 ms
Download: 33.30 Mbit/s
Upload: 20.88 Mbit/s
Ping: 21.745 ms
Download: 33.46 Mbit/s
Upload: 21.37 Mbit/s
Ping: 21.454 ms
Download: 34.08 Mbit/s
Upload: 21.21 Mbit/s
Ping: 22.614 ms
Download: 33.31 Mbit/s
Upload: 19.08 Mbit/s
Ping: 24.572 ms
Download: 34.35 Mbit/s
Upload: 21.40 Mbit/s
Ping: 21.575 ms
Download: 32.88 Mbit/s
Upload: 20.48 Mbit/s
Ping: 25.308 ms
Download: 34.16 Mbit/s
Upload: 21.51 Mbit/s
Ping: 22.603 ms
Download: 31.21 Mbit/s
Upload: 21.88 Mbit/s
Ping: 35.723 ms
Download: 27.25 Mbit/s
Upload: 12.98 Mbit/s
Ping: 37.366 ms
Download: 25.92 Mbit/s
Upload: 14.77 Mbit/s
Ping: 22.073 ms
Download: 32.26 Mbit/s
Upload: 14.10 Mbit/s
Ping: 22.312 ms
Download: 32.31 Mbit/s
Upload: 18.88 Mbit/s
Ping: 34.816 ms
Download: 25.36 Mbit/s
Upload: 10.44 Mbit/s
Ping: 34.495 ms
Download: 28.12 Mbit/s
Upload: 11.33 Mbit/s
Ping: 26.168 ms
Download: 28.13 Mbit/s
Upload: 16.29 Mbit/s
Ping: 31.348 ms
Download: 28.33 Mbit/s
Upload: 14.55 Mbit/s
Ping: 22.836 ms
Download: 33.92 Mbit/s
Upload: 19.14 Mbit/s
Ping: 25.546 ms
Download: 34.47 Mbit/s
Upload: 21.16 Mbit/s
Ping: 21.244 ms
Download: 33.45 Mbit/s
Upload: 19.07 Mbit/s
Ping: 25.336 ms
Download: 34.28 Mbit/s
Upload: 21.45 Mbit/s
Ping: 25.117 ms
Download: 34.45 Mbit/s
Upload: 21.14 Mbit/s
Ping: 21.829 ms
Download: 34.27 Mbit/s
Upload: 17.90 Mbit/s
Ping: 24.88 ms
Download: 32.46 Mbit/s
Upload: 19.06 Mbit/s
Ping: 22.558 ms
Download: 34.17 Mbit/s
Upload: 20.13 Mbit/s
Ping: 22.352 ms
Download: 33.49 Mbit/s
Upload: 19.59 Mbit/s
Ping: 29.88 ms
Download: 33.52 Mbit/s
Upload: 18.54 Mbit/s
Ping: 28.277 ms
Download: 26.47 Mbit/s
Upload: 19.27 Mbit/s
Ping: 23.142 ms
Download: 32.94 Mbit/s
Upload: 20.94 Mbit/s
Ping: 23.384 ms
Download: 35.21 Mbit/s
Upload: 15.70 Mbit/s
Ping: 21.521 ms
Download: 35.68 Mbit/s
Upload: 21.69 Mbit/s
Ping: 23.172 ms
Download: 32.54 Mbit/s
Upload: 20.36 Mbit/s
Ping: 22.222 ms
Download: 34.15 Mbit/s
Upload: 20.64 Mbit/s
Ping: 22.568 ms
Download: 32.94 Mbit/s
Upload: 20.63 Mbit/s
Ping: 25.374 ms
Download: 33.67 Mbit/s
Upload: 20.69 Mbit/s
Ping: 23.146 ms
Download: 33.06 Mbit/s
Upload: 19.05 Mbit/s
Ping: 25.367 ms
Download: 31.56 Mbit/s
Upload: 19.74 Mbit/s
Ping: 25.03 ms
Download: 33.36 Mbit/s
Upload: 20.96 Mbit/s
Ping: 23.113 ms
Download: 31.40 Mbit/s
Upload: 18.87 Mbit/s
Ping: 22.105 ms
Download: 33.21 Mbit/s
Upload: 17.21 Mbit/s
Ping: 20.601 ms
Download: 34.51 Mbit/s
Upload: 21.15 Mbit/s
Ping: 21.486 ms
Download: 34.05 Mbit/s
Upload: 21.81 Mbit/s
Ping: 21.813 ms
Download: 31.28 Mbit/s
Upload: 19.29 Mbit/s
Ping: 27.929 ms
Download: 29.73 Mbit/s
Upload: 15.70 Mbit/s
Ping: 28.178 ms
Download: 28.10 Mbit/s
Upload: 14.25 Mbit/s
Ping: 27.425 ms
Download: 8.78 Mbit/s
Upload: 14.91 Mbit/s
Ping: 26.43 ms
Download: 28.67 Mbit/s
Upload: 14.38 Mbit/s
Ping: 29.265 ms
Download: 28.63 Mbit/s
Upload: 12.83 Mbit/s
Ping: 30.085 ms
Download: 28.29 Mbit/s
Upload: 13.77 Mbit/s
Ping: 27.334 ms
Download: 29.04 Mbit/s
Upload: 15.04 Mbit/s
Ping: 26.972 ms
Download: 30.18 Mbit/s
Upload: 16.54 Mbit/s
Ping: 25.992 ms
Download: 29.04 Mbit/s
Upload: 16.92 Mbit/s
Ping: 27.576 ms
Download: 21.43 Mbit/s
Upload: 14.79 Mbit/s
Ping: 27.723 ms
Download: 29.80 Mbit/s
Upload: 15.32 Mbit/s
Ping: 29.89 ms
Download: 29.97 Mbit/s
Upload: 17.17 Mbit/s
Ping: 26.069 ms
Download: 29.76 Mbit/s
Upload: 15.40 Mbit/s
Ping: 25.081 ms
Download: 29.74 Mbit/s
Upload: 17.03 Mbit/s
Ping: 26.758 ms
Download: 30.38 Mbit/s
Upload: 14.94 Mbit/s
Ping: 25.448 ms
Download: 28.94 Mbit/s
Upload: 15.03 Mbit/s
Ping: 28.822 ms
Download: 29.16 Mbit/s
Upload: 16.87 Mbit/s
Ping: 26.595 ms
Download: 30.36 Mbit/s
Upload: 16.75 Mbit/s
Ping: 25.308 ms
Download: 22.00 Mbit/s
Upload: 16.80 Mbit/s
Ping: 25.04 ms
Download: 30.72 Mbit/s
Upload: 16.27 Mbit/s
Ping: 27.761 ms
Download: 30.77 Mbit/s
Upload: 14.71 Mbit/s
Ping: 30.041 ms
Download: 30.23 Mbit/s
Upload: 17.18 Mbit/s
Ping: 23.659 ms
Download: 27.99 Mbit/s
Upload: 8.77 Mbit/s
Ping: 34.756 ms
Download: 27.54 Mbit/s
Upload: 16.36 Mbit/s
Ping: 33.089 ms
Download: 28.01 Mbit/s
Upload: 15.20 Mbit/s
Ping: 25.528 ms
Download: 29.44 Mbit/s
Upload: 16.86 Mbit/s
Ping: 37.207 ms
Download: 25.14 Mbit/s
Upload: 15.98 Mbit/s
Ping: 23.918 ms
Download: 29.96 Mbit/s
Upload: 12.28 Mbit/s
Ping: 28.365 ms
Download: 26.50 Mbit/s
Upload: 15.07 Mbit/s
Ping: 24.45 ms
Download: 29.49 Mbit/s
Upload: 7.40 Mbit/s
Ping: 26.319 ms
Download: 27.78 Mbit/s
Upload: 16.07 Mbit/s
Ping: 28.726 ms
Download: 29.29 Mbit/s
Upload: 14.73 Mbit/s
Ping: 28.052 ms
Download: 29.35 Mbit/s
Upload: 16.10 Mbit/s
Ping: 28.543 ms
Download: 25.07 Mbit/s
Upload: 17.17 Mbit/s
Ping: 26.038 ms
Download: 30.41 Mbit/s
Upload: 15.32 Mbit/s
Ping: 25.045 ms
Download: 29.86 Mbit/s
Upload: 17.65 Mbit/s
Ping: 25.579 ms
Download: 30.65 Mbit/s
Upload: 16.61 Mbit/s
Ping: 27.763 ms
Download: 30.12 Mbit/s
Upload: 17.73 Mbit/s
Ping: 25.763 ms
Download: 28.60 Mbit/s
Upload: 17.28 Mbit/s
Ping: 27.772 ms
Download: 26.12 Mbit/s
Upload: 14.99 Mbit/s
Ping: 24.744 ms
Download: 29.96 Mbit/s
Upload: 15.14 Mbit/s
Ping: 28.697 ms
Download: 28.83 Mbit/s
Upload: 16.03 Mbit/s
Ping: 25.082 ms
Download: 27.76 Mbit/s
Upload: 15.51 Mbit/s
Ping: 28.885 ms
Download: 27.18 Mbit/s
Upload: 13.86 Mbit/s
Ping: 31.303 ms
Download: 27.77 Mbit/s
Upload: 15.87 Mbit/s
Ping: 29.026 ms
Download: 25.92 Mbit/s
Upload: 16.50 Mbit/s
Ping: 26.379 ms
Download: 27.91 Mbit/s
Upload: 7.66 Mbit/s
Ping: 24.297 ms
Download: 25.88 Mbit/s
Upload: 15.42 Mbit/s
Ping: 27.125 ms
Download: 25.98 Mbit/s
Upload: 17.23 Mbit/s
Ping: 28.054 ms
Download: 30.06 Mbit/s
Upload: 15.65 Mbit/s
Ping: 24.44 ms
Download: 29.31 Mbit/s
Upload: 17.09 Mbit/s
Ping: 25.842 ms
Download: 30.11 Mbit/s
Upload: 16.56 Mbit/s
Ping: 23.911 ms
Download: 29.60 Mbit/s
Upload: 16.90 Mbit/s
Ping: 24.951 ms
Download: 30.04 Mbit/s
Upload: 17.32 Mbit/s
Ping: 30.213 ms
Download: 22.21 Mbit/s
Upload: 11.45 Mbit/s
Ping: 32.891 ms
Download: 26.69 Mbit/s
Upload: 16.15 Mbit/s
Ping: 28.193 ms
Download: 29.23 Mbit/s
Upload: 16.23 Mbit/s
Ping: 25.614 ms
Download: 26.79 Mbit/s
Upload: 16.58 Mbit/s
Ping: 26.168 ms
Download: 28.82 Mbit/s
Upload: 16.54 Mbit/s
Ping: 26.741 ms
Download: 25.81 Mbit/s
Upload: 12.36 Mbit/s
Ping: 26.605 ms
Download: 29.37 Mbit/s
Upload: 17.01 Mbit/s
Ping: 26.572 ms
Download: 16.11 Mbit/s
Upload: 16.31 Mbit/s
Ping: 26.075 ms
Download: 29.43 Mbit/s
Upload: 17.09 Mbit/s
Ping: 25.289 ms
Download: 29.43 Mbit/s
Upload: 15.64 Mbit/s
Ping: 40.984 ms
Download: 30.00 Mbit/s
Upload: 16.84 Mbit/s
Ping: 25.977 ms
Download: 29.46 Mbit/s
Upload: 17.28 Mbit/s
Ping: 25.405 ms
Download: 29.83 Mbit/s
Upload: 17.07 Mbit/s
Ping: 27.273 ms
Download: 29.73 Mbit/s
Upload: 17.33 Mbit/s
Ping: 25.466 ms
Download: 30.01 Mbit/s
Upload: 14.23 Mbit/s
Ping: 27.23 ms
Download: 29.82 Mbit/s
Upload: 17.03 Mbit/s
Ping: 26.605 ms
Download: 29.55 Mbit/s
Upload: 16.64 Mbit/s
Ping: 24.722 ms
Download: 27.30 Mbit/s
Upload: 16.05 Mbit/s
Ping: 28.787 ms
Download: 28.35 Mbit/s
Upload: 16.73 Mbit/s
Ping: 27.211 ms
Download: 29.40 Mbit/s
Upload: 17.44 Mbit/s
Ping: 25.808 ms
Download: 29.13 Mbit/s
Upload: 17.57 Mbit/s
Ping: 25.183 ms
Download: 16.10 Mbit/s
Upload: 16.67 Mbit/s
Ping: 24.296 ms
Download: 30.11 Mbit/s
Upload: 16.56 Mbit/s
Ping: 46.348 ms
Download: 23.02 Mbit/s
Upload: 9.28 Mbit/s
Ping: 41.686 ms
Download: 24.37 Mbit/s
Upload: 10.05 Mbit/s
Ping: 40.195 ms
Download: 24.55 Mbit/s
Upload: 10.29 Mbit/s
Ping: 29.505 ms
Download: 30.57 Mbit/s
Upload: 18.62 Mbit/s
Ping: 36.449 ms
Download: 25.04 Mbit/s
Upload: 9.55 Mbit/s
Ping: 36.894 ms
Download: 21.08 Mbit/s
Upload: 6.14 Mbit/s
Ping: 58.071 ms
Download: 18.37 Mbit/s
Upload: 4.85 Mbit/s
Ping: 63.284 ms
Download: 19.31 Mbit/s
Upload: 5.81 Mbit/s
Ping: 63.346 ms
Download: 17.32 Mbit/s
Upload: 5.93 Mbit/s
Ping: 71.296 ms
Download: 17.64 Mbit/s
Upload: 5.95 Mbit/s
Ping: 53.091 ms
Download: 19.01 Mbit/s
Upload: 5.93 Mbit/s
Ping: 53.223 ms
Download: 19.08 Mbit/s
Upload: 4.94 Mbit/s
Ping: 59.088 ms
Download: 16.16 Mbit/s
Upload: 6.04 Mbit/s
Ping: 35.473 ms
Download: 16.41 Mbit/s
Upload: 5.97 Mbit/s
Ping: 60.209 ms
Download: 18.93 Mbit/s
Upload: 6.12 Mbit/s
Ping: 51.334 ms
Download: 18.98 Mbit/s
Upload: 10.66 Mbit/s
Ping: 41.701 ms
Download: 21.26 Mbit/s
Upload: 6.10 Mbit/s
Ping: 32.648 ms
Download: 32.77 Mbit/s
Upload: 20.96 Mbit/s
Ping: 21.608 ms
Download: 32.36 Mbit/s
Upload: 16.93 Mbit/s
Ping: 27.171 ms
Download: 34.40 Mbit/s
Upload: 20.84 Mbit/s
Ping: 21.648 ms
Download: 23.24 Mbit/s
Upload: 13.39 Mbit/s
Ping: 25.28 ms
Download: 33.91 Mbit/s
Upload: 21.33 Mbit/s
Ping: 22.275 ms
Download: 33.15 Mbit/s
Upload: 17.04 Mbit/s
Ping: 22.503 ms
Download: 28.41 Mbit/s
Upload: 17.37 Mbit/s
Ping: 23.069 ms
Download: 33.68 Mbit/s
Upload: 21.93 Mbit/s
Ping: 20.822 ms
Download: 29.86 Mbit/s
Upload: 16.32 Mbit/s
Ping: 21.24 ms
Download: 30.03 Mbit/s
Upload: 11.88 Mbit/s
Ping: 23.568 ms
Download: 29.11 Mbit/s
Upload: 14.88 Mbit/s
Ping: 21.564 ms
Download: 32.94 Mbit/s
Upload: 14.73 Mbit/s
Ping: 26.784 ms
Download: 30.10 Mbit/s
Upload: 19.73 Mbit/s
Ping: 21.271 ms
Download: 33.37 Mbit/s
Upload: 21.24 Mbit/s
Ping: 23.365 ms
Download: 28.62 Mbit/s
Upload: 19.24 Mbit/s
Ping: 23.17 ms
Download: 34.01 Mbit/s
Upload: 19.81 Mbit/s
Ping: 21.302 ms
Download: 34.73 Mbit/s
Upload: 19.90 Mbit/s
Ping: 22.695 ms
Download: 23.61 Mbit/s
Upload: 14.78 Mbit/s
Ping: 28.35 ms
Download: 32.73 Mbit/s
Upload: 20.64 Mbit/s
Ping: 21.76 ms
Download: 28.33 Mbit/s
Upload: 20.82 Mbit/s
Ping: 21.318 ms
Download: 33.17 Mbit/s
Upload: 19.98 Mbit/s
Ping: 21.4 ms
Download: 30.96 Mbit/s
Upload: 16.75 Mbit/s
Ping: 24.963 ms
Download: 31.31 Mbit/s
Upload: 18.15 Mbit/s
Ping: 28.968 ms
Download: 25.65 Mbit/s
Upload: 14.33 Mbit/s
Ping: 25.282 ms
Download: 26.57 Mbit/s
Upload: 21.60 Mbit/s
Ping: 23.724 ms
Download: 32.11 Mbit/s
Upload: 16.10 Mbit/s
Ping: 22.82 ms
Download: 26.90 Mbit/s
Upload: 17.28 Mbit/s
Ping: 28.755 ms
Download: 25.82 Mbit/s
Upload: 14.79 Mbit/s
Ping: 23.716 ms
Download: 33.24 Mbit/s
Upload: 14.59 Mbit/s
Ping: 25.067 ms
Download: 30.51 Mbit/s
Upload: 20.58 Mbit/s
Ping: 35.435 ms
Ping: 21.884 ms
Download: 29.34 Mbit/s
Upload: 16.25 Mbit/s
Ping: 26.876 ms
Download: 24.89 Mbit/s
Upload: 16.74 Mbit/s
Ping: 35.376 ms
Download: 29.15 Mbit/s
Upload: 20.20 Mbit/s
Ping: 50.102 ms
Download: 25.30 Mbit/s
Upload: 8.68 Mbit/s
Ping: 41.178 ms
Download: 23.54 Mbit/s
Upload: 8.87 Mbit/s
Ping: 26.512 ms
Download: 29.82 Mbit/s
Upload: 18.04 Mbit/s
Ping: 23.717 ms
Download: 25.67 Mbit/s
Upload: 16.49 Mbit/s
Ping: 35.143 ms
Download: 25.51 Mbit/s
Upload: 11.56 Mbit/s
Ping: 36.483 ms
Download: 16.07 Mbit/s
Upload: 9.43 Mbit/s
Ping: 40.696 ms
Download: 26.72 Mbit/s
Upload: 12.08 Mbit/s
Ping: 25.118 ms
Download: 33.70 Mbit/s
Upload: 20.87 Mbit/s
Ping: 22.101 ms
Download: 33.38 Mbit/s
Upload: 21.20 Mbit/s
Ping: 21.49 ms
Download: 35.33 Mbit/s
Upload: 21.40 Mbit/s
Ping: 22.599 ms
Download: 33.91 Mbit/s
Upload: 21.11 Mbit/s
Ping: 25.147 ms
Download: 33.77 Mbit/s
Upload: 21.77 Mbit/s
Ping: 23.199 ms
Download: 34.49 Mbit/s
Upload: 18.40 Mbit/s
Ping: 23.888 ms
Download: 34.16 Mbit/s
Upload: 18.77 Mbit/s
Ping: 31.567 ms
Download: 34.23 Mbit/s
Upload: 21.99 Mbit/s
Ping: 22.887 ms
Download: 33.91 Mbit/s
Upload: 17.93 Mbit/s
Ping: 22.528 ms
Download: 34.55 Mbit/s
Upload: 19.16 Mbit/s
Ping: 21.173 ms
Download: 33.85 Mbit/s
Upload: 19.62 Mbit/s
Ping: 31.913 ms
Download: 35.50 Mbit/s
Upload: 21.51 Mbit/s
Ping: 22.886 ms
Download: 34.56 Mbit/s
Upload: 17.70 Mbit/s
Ping: 22.635 ms
Download: 34.14 Mbit/s
Upload: 21.51 Mbit/s
Ping: 24.425 ms
Download: 34.41 Mbit/s
Upload: 20.37 Mbit/s
Ping: 23.739 ms
